Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints,Year
254,Tim Patrick,DEN,WR,16,0,0,0,0,0,53,734,5,0,0,0,0,6.5,103.4,2021
255,Jakobi Meyers,NE,WR,17,45,0,0,9,0,83,866,2,0,0,0,0,6.1,103.3,2021
256,Quandre Diggs,SEA,FS,17,0,0,0,0,0,0,0,0,0,5,0,0,6.1,103,2021
257,Cedrick Wilson Jr.,DAL,WR,16,88,0,0,11,0,45,602,6,0,0,0,0,6.4,102.82,2021
258,A.J. Green,ARI,WR,16,0,0,0,0,0,54,848,3,0,0,0,0,6.4,102.8,2021
259,Xavien Howard,MIA,CB,16,0,0,0,0,0,0,0,0,1,5,2,2,6.4,102.5,2021
259,Allen Lazard,GB,WR,15,0,0,0,32,0,40,513,8,0,0,0,0,6.8,102.5,2021
261,Anthony Brown,DAL,CB,16,0,0,0,0,0,0,0,0,0,3,1,0,6.3,101,2021
261,Jason Myers,SEA,K,17,0,0,0,0,0,0,0,0,0,0,0,0,5.9,101,2021
261,Washington Commanders,WAS,DST,17,0,0,0,0,0,0,0,0,38,11,9,8,5.9,101,2021
264,Rhamondre Stevenson,NE,RB,12,0,0,0,606,5,14,123,0,0,0,0,0,8.4,100.9,2021
265,A.J. Terrell,ATL,CB,16,0,0,0,0,0,0,0,0,1,3,1,0,6.3,100.7,2021
266,Nasir Adderley,LAC,S,15,0,0,0,0,0,0,0,0,0.5,0,1,1,6.7,100.35,2021
267,Terrell Edmunds,PIT,S,17,0,0,0,0,0,0,0,0,1,2,0,0,5.9,100.3,2021
267,Chase Edmonds,ARI,RB,12,0,0,0,592,2,43,311,0,0,0,0,0,8.4,100.3,2021
269,L'Jarius Sneed,KC,CB,15,0,0,0,0,0,0,0,0,1,2,1,1,6.6,99.6,2021
270,Desmond King,HOU,CB,16,0,0,0,0,0,0,0,0,0,3,1,0,6.2,99.5,2021
271,Germaine Pratt,CIN,LB,15,0,0,0,0,0,0,0,0,0.5,1,2,2,6.6,99.4,2021
272,Christian Kirksey,HOU,LB,13,0,0,0,0,0,0,0,0,0,1,0,2,7.6,99,2021
273,Von Miller,LAR,LB,15,0,0,0,0,0,0,0,0,8.5,0,0,0,6.6,98.9,2021
274,Clyde Edwards-Helaire,KC,RB,10,0,0,0,517,4,19,129,2,0,0,0,0,9.9,98.6,2021
274,Tyus Bowser,BAL,OLB,17,0,0,0,0,0,0,0,0,7,0,2,0,5.8,98.6,2021
276,Rasul Douglas,GB,CB,12,0,0,0,0,0,0,0,0,0,5,1,0,8.2,98.5,2021
277,Landon Collins,WAS,SS,13,0,0,0,0,0,0,0,0,3,2,1,2,7.6,98.2,2021
278,Adrian Amos,GB,S,17,0,0,0,0,0,0,0,0,0,2,0,0,5.8,98,2021
278,Anthony Walker Jr.,CLE,LB,13,0,0,0,0,0,0,0,0,1,0,0,0,7.5,98,2021
280,Russell Gage,ATL,WR,14,0,0,0,0,0,66,770,4,0,0,0,0,6.9,97,2021
280,Jordan Fuller,LAR,DB,16,0,0,0,0,0,0,0,0,0,1,0,0,6.1,97,2021
282,Javon Hargrave,PHI,DL,16,0,0,0,0,0,0,0,0,7.5,0,1,0,6.1,96.95,2021
283,Kamren Curl,WAS,S,16,0,0,0,0,0,0,0,0,1,0,0,1,6,96,2021
283,Preston Smith,GB,LB,16,0,0,0,0,0,0,0,0,9,0,2,2,6,96,2021
285,Bryce Hall,NYJ,CB,17,0,0,0,0,0,0,0,0,0.5,0,0,0,5.6,95.9,2021
285,Jevon Holland,MIA,S,16,0,0,0,0,0,0,0,0,2.5,2,0,2,6,95.9,2021
287,Chuck Clark,BAL,S,16,0,0,0,0,0,0,0,0,1,2,0,0,6,95.7,2021
288,Troy Reeder,LAR,ILB,17,0,0,0,0,0,0,0,0,2,2,0,0,5.6,95.4,2021
289,Jadeveon Clowney,CLE,OLB,14,0,0,0,0,0,0,0,0,9,0,2,0,6.8,95.35,2021
290,Elijah Moore,NYJ,WR,11,0,0,0,54,1,43,538,5,0,0,0,0,8.7,95.2,2021
291,Kendall Fuller,WAS,CB,16,0,0,0,0,0,0,0,0,1,1,0,0,5.9,95.1,2021
292,Joey Slye,WAS,K,12,0,0,0,0,0,0,0,0,0,0,0,0,7.9,95,2021
293,Byron Murphy Jr.,ARI,CB,16,0,0,0,0,0,0,0,0,0.5,4,1,1,5.9,94.55,2021
294,Mike Davis,ATL,RB,17,0,0,0,503,3,44,259,1,0,0,0,0,5.5,94.2,2021
295,Michael Badgley,IND,K,13,0,0,0,0,0,0,0,0,0,0,0,0,7.2,94,2021
296,Taron Johnson,BUF,CB,16,0,0,0,0,0,0,0,0,3,1,1,0,5.9,93.9,2021
296,Alexander Mattison,MIN,RB,16,0,0,0,491,3,32,228,1,0,0,0,0,5.9,93.9,2021
298,Jamaal Williams,DET,RB,13,0,0,0,601,3,26,157,0,0,0,0,0,7.2,93.8,2021
299,Latavius Murray,BAL,RB,14,0,0,0,501,6,10,75,0,0,0,0,0,6.7,93.6,2021
300,Darius Slay,PHI,CB,16,0,0,0,0,0,0,0,0,0,3,0,2,5.8,93,2021
300,Seattle Seahawks,SEA,DST,17,0,0,0,0,0,0,0,0,34,11,7,7,5.5,93,2021
302,Marshon Lattimore,NO,CB,16,0,0,0,0,0,0,0,0,0,3,0,1,5.8,92.5,2021
303,Courtland Sutton,DEN,WR,17,16,0,0,0,0,58,776,2,0,0,0,0,5.4,92.24,2021
304,Elandon Roberts,MIA,LB,17,0,0,0,0,0,0,0,0,1,1,2,0,5.4,92.2,2021
304,Marcus Davenport,NO,OLB,11,0,0,0,0,0,0,0,0,9,0,3,1,8.4,92.2,2021
304,Robert Woods,LAR,WR,9,0,0,0,46,1,45,556,4,0,0,0,0,10.2,92.2,2021
307,Mike Gesicki,MIA,TE,17,0,0,0,0,0,73,780,2,0,0,0,0,5.4,92,2021
308,Pat Freiermuth,PIT,TE,16,0,0,0,0,0,60,497,7,0,0,0,0,5.7,91.7,2021
309,Jessie Bates III,CIN,S,15,0,0,0,0,0,0,0,0,0,1,0,1,6.1,91.5,2021
310,Miles Sanders,PHI,RB,12,0,0,0,754,0,26,158,0,0,0,0,0,7.6,91.2,2021
311,Noah Fant,DEN,TE,16,0,0,0,0,0,68,670,4,0,0,0,0,5.7,91,2021
311,New York Giants,NYG,DST,17,0,0,0,0,0,0,0,0,34,15,12,9,5.4,91,2021
313,Gabe Davis,BUF,WR,16,0,0,0,0,0,35,549,6,0,0,0,0,5.7,90.9,2021
314,Malcolm Jenkins,NO,SS,16,0,0,0,0,0,0,0,0,1,1,1,0,5.7,90.8,2021
315,Anthony Barr,MIN,LB,11,0,0,0,0,0,0,0,0,2.5,3,0,2,8.2,90.7,2021
315,D.J. Wonnum,MIN,OLB,17,0,0,0,0,0,0,0,0,8,0,1,0,5.3,90.7,2021
317,Christian McCaffrey,CAR,RB,7,0,0,0,442,1,37,343,1,0,0,0,0,12.9,90.5,2021
318,Jourdan Lewis,DAL,CB,16,0,0,0,0,0,0,0,0,1.5,3,1,2,5.7,90.45,2021
319,Kenneth Gainwell,PHI,RB,16,0,0,0,291,5,33,253,1,0,0,0,0,5.6,90.4,2021
320,Avonte Maddox,PHI,CB,16,0,0,0,0,0,0,0,0,0.5,1,2,0,5.6,90.35,2021
321,Trevor Siemian,NO,QB,6,1154,11,3,20,1,0,0,0,0,0,0,0,15,90.16,2021
322,Myles Jack,JAX,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,6,90,2021
323,Emmanuel Sanders,BUF,WR,14,0,0,0,31,0,42,626,4,0,0,0,0,6.4,89.7,2021
324,D.J. Reed,SEA,CB,14,0,0,0,0,0,0,0,0,0,2,0,1,6.4,89.5,2021
324,Tavierre Thomas,HOU,CB,17,0,0,0,0,0,0,0,0,0,2,1,0,5.3,89.5,2021
326,Jordan Whitehead,TB,S,14,0,0,0,0,0,0,0,0,0,2,1,0,6.4,89,2021
326,Chase McLaughlin,CLE,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.6,89,2021
328,Jamal Adams,SEA,SS,12,0,0,0,0,0,0,0,0,0,2,0,0,7.4,88.5,2021
329,Kareem Hunt,CLE,RB,8,0,0,0,386,5,22,174,0,0,0,0,0,11,88,2021
329,Zane Gonzalez,CAR,K,12,0,0,0,0,0,0,0,0,0,0,0,0,7.3,88,2021
329,Carolina Panthers,CAR,DST,17,0,0,0,0,0,0,0,0,39,9,14,8,5.2,88,2021
332,Krys Barnes,GB,ILB,16,0,0,0,0,0,0,0,0,1,0,0,2,5.5,87.3,2021
333,Will Harris,DET,CB,17,0,0,0,0,0,0,0,0,0.5,0,1,0,5.1,87.05,2021
333,Cory Littleton,LV,LB,17,0,0,0,0,0,0,0,0,0.5,0,0,1,5.1,87.05,2021
335,Mike Hilton,CIN,CB,17,0,0,0,0,0,0,0,0,0,2,1,0,5.1,87,2021
335,Yannick Ngakoue,LV,DE,17,0,0,0,0,0,0,0,0,10,0,2,0,5.1,87,2021
335,Houston Texans,HOU,DST,17,0,0,0,0,0,0,0,0,32,17,16,8,5.1,87,2021
338,Carlos Dunlap,SEA,DE,17,0,0,0,0,0,0,0,0,8.5,0,1,0,5.1,86.45,2021
339,Cam Newton,CAR,QB,8,684,4,5,230,5,0,0,0,0,0,0,0,10.8,86.36,2021
340,Azeez Ojulari,NYG,OLB,17,0,0,0,0,0,0,0,0,8,0,1,0,5.1,86.3,2021
341,Larry Ogunjobi,CIN,DT,16,0,0,0,0,0,0,0,0,7,0,0,0,5.4,86.15,2021
342,Denico Autry,TEN,DL,17,0,0,0,0,0,0,0,0,9,0,0,0,5.1,86.05,2021
343,Alec Ogletree,CHI,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,5.4,86,2021
343,Tyler Higbee,LAR,TE,15,0,0,0,0,0,61,560,5,0,0,0,0,5.7,86,2021
345,Jaelan Phillips,MIA,LB,17,0,0,0,0,0,0,0,0,8.5,0,0,1,5,85.65,2021
346,Boston Scott,PHI,RB,16,0,0,0,373,7,13,83,0,0,0,0,0,5.4,85.6,2021
346,Uchenna Nwosu,LAC,LB,17,0,0,0,0,0,0,0,0,5,1,2,1,5,85.6,2021
346,Zach Allen,ARI,DE,15,0,0,0,0,0,0,0,0,3,1,0,3,5.7,85.6,2021
349,Robbie Chosen,CAR,WR,17,0,0,0,36,0,53,519,5,0,0,0,0,5,85.5,2021
349,Jalen Reeves-Maybin,DET,OLB,15,0,0,0,0,0,0,0,0,0,0,2,1,5.7,85.5,2021
349,Zach Cunningham,TEN,LB,14,0,0,0,0,0,0,0,0,0,0,1,0,6.1,85.5,2021
352,Nick Vigil,MIN,ILB,16,0,0,0,0,0,0,0,0,1,1,0,0,5.3,85.2,2021
353,Odell Beckham Jr.,LAR,WR,14,0,0,0,14,0,44,537,5,0,0,0,0,6.1,85.1,2021
353,D'Ernest Johnson,CLE,RB,17,0,0,0,534,3,19,137,0,0,0,0,0,5,85.1,2021
355,J.D. McKissic,WAS,RB,11,0,0,0,212,2,43,397,2,0,0,0,0,7.7,84.9,2021
355,D'Onta Foreman,TEN,RB,9,0,0,0,566,3,9,123,0,0,0,0,0,9.4,84.9,2021
357,Byron Pringle,KC,WR,17,0,0,0,0,0,42,568,5,0,0,0,1,5,84.8,2021
358,Amani Oruwariye,DET,CB,14,0,0,0,0,0,0,0,0,0,6,0,1,6,84.5,2021
358,Pat Surtain II,DEN,CB,16,0,0,0,0,0,0,0,0,0,4,0,0,5.3,84.5,2021
360,Jared Cook,LAC,TE,16,0,0,0,0,0,48,564,4,0,0,0,0,5.3,84.4,2021
360,Kalif Raymond,DET,WR,16,0,0,0,28,0,48,576,4,0,0,0,0,5.3,84.4,2021
362,T.J. Hockenson,DET,TE,12,0,0,0,0,0,61,583,4,0,0,0,0,7,84.3,2021
363,Andy Dalton,CHI,QB,8,1515,8,9,76,0,0,0,0,0,0,0,0,10.5,84.2,2021
364,Matthew Wright,JAX,K,14,0,0,0,0,0,0,0,0,0,0,0,0,6,84,2021
365,Daron Payne,WAS,DT,17,0,0,0,0,0,0,0,0,4.5,0,0,1,4.9,83.75,2021
366,Quinnen Williams,NYJ,DL,15,0,0,0,0,0,0,0,0,6,0,0,0,5.6,83.5,2021
366,Jimmie Ward,SF,S,16,0,0,0,0,0,0,0,0,0,2,0,0,5.2,83.5,2021
368,Greg Rousseau,BUF,DE,17,0,0,0,0,0,0,0,0,4,1,1,0,4.9,83.2,2021
369,Brandon Bolden,NE,RB,17,0,0,0,226,1,41,405,2,0,0,0,0,4.9,83.1,2021
370,Chris Jones,KC,DT,14,0,0,0,0,0,0,0,0,9,0,1,1,5.9,83.05,2021
371,Ty Johnson,NYJ,RB,16,0,0,0,238,2,34,372,2,0,0,0,0,5.2,83,2021
371,Kareem Jackson,DEN,S,15,0,0,0,0,0,0,0,0,1,1,0,0,5.5,83,2021
371,Baltimore Ravens,BAL,DST,17,0,0,0,0,0,0,0,0,34,9,8,6,4.9,83,2021
374,Tyler Huntley,BAL,QB,7,1081,3,4,294,2,0,0,0,0,0,0,0,11.8,82.64,2021
375,Chidobe Awuzie,CIN,CB,14,0,0,0,0,0,0,0,0,0,2,0,0,5.9,82.5,2021
376,Zack Moss,BUF,RB,13,0,0,0,345,4,23,197,1,0,0,0,0,6.3,82.2,2021
377,Rasheem Green,SEA,DE,17,0,0,0,0,0,0,0,0,6.5,0,0,0,4.8,82.15,2021
378,Lorenzo Carter,NYG,OLB,14,0,0,0,0,0,0,0,0,5,1,2,1,5.9,82.1,2021
379,Bobby McCain,WAS,S,17,0,0,0,0,0,0,0,0,0,4,0,0,4.8,82,2021
379,Andrew Wingard,JAX,S,15,0,0,0,4,0,0,0,0,1,1,0,0,5.5,82,2021
381,Mecole Hardman Jr.,KC,WR,17,0,0,0,46,0,59,693,2,0,0,0,0,4.8,81.9,2021
382,Tyrod Taylor,HOU,QB,6,966,5,5,151,3,0,0,0,0,0,0,0,13.6,81.74,2021
383,Mark Ingram II,NO,RB,14,0,0,0,554,2,27,162,0,0,0,0,0,5.8,81.6,2021
384,Chris Wormley,PIT,DL,15,0,0,0,0,0,0,0,0,7,0,1,0,5.4,81.55,2021
385,Paulson Adebo,NO,CB,17,0,0,0,0,0,0,0,0,0,3,0,0,4.8,81.5,2021
386,Trevis Gipson,CHI,DL,16,0,0,0,0,0,0,0,0,7,0,4,1,5.1,81.35,2021
387,Kenny Young,DEN,LB,13,0,0,0,0,0,0,0,0,2,0,2,1,6.2,81.1,2021
387,Nate Hobbs,LV,CB,16,0,0,0,0,0,0,0,0,1,1,1,0,5.1,81.1,2021
389,Jarvis Landry,CLE,WR,12,0,0,0,40,2,52,570,2,0,0,0,0,6.8,81,2021
390,Darious Williams,LAR,CB,14,0,0,0,0,0,0,0,0,0,0,0,1,5.8,80.5,2021
391,Arik Armstead,SF,DL,17,0,0,0,0,0,0,0,0,6,0,0,0,4.7,80.3,2021
392,Al-Quadin Muhammad,IND,DE,17,0,0,0,0,0,0,0,0,6,0,1,0,4.7,80.1,2021
392,Josh Bynes,BAL,ILB,14,0,0,0,0,0,0,0,0,2,0,0,0,5.7,80.1,2021
394,Jonathan Greenard,HOU,DE,12,0,0,0,0,0,0,0,0,8,0,2,0,6.7,80,2021
394,Nik Needham,MIA,CB,17,0,0,0,0,0,0,0,0,1,2,0,1,4.7,80,2021
394,Marcus Williams,NO,S,16,0,0,0,0,0,0,0,0,0,2,1,0,5,80,2021
397,Jeremiah Owusu-Koramoah,CLE,LB,14,0,0,0,0,0,0,0,0,1.5,0,2,0,5.7,79.75,2021
398,David Long Jr.,TEN,LB,10,0,0,0,0,0,0,0,0,0,2,0,0,8,79.5,2021
399,Rex Burkhead,HOU,RB,16,0,0,0,427,3,25,186,0,0,0,0,0,5,79.3,2021
399,C.J. Uzomah,CIN,TE,16,0,0,0,0,0,49,493,5,0,0,0,0,5,79.3,2021
401,Josh Sweat,PHI,DE,16,0,0,0,0,0,0,0,0,7.5,0,1,0,5,79.25,2021
402,Antonio Brown,TB,WR,7,0,0,0,6,0,42,545,4,0,0,0,0,11.3,79.1,2021
403,Tyson Campbell,JAX,CB,15,0,0,0,0,0,0,0,0,0,2,0,0,5.3,79,2021
404,Brandin Echols,NYJ,CB,14,0,0,0,0,0,0,0,0,0,2,0,0,5.6,78.5,2021
404,Darren Waller,LV,TE,11,0,0,0,0,0,55,665,2,0,0,0,0,7.1,78.5,2021
406,Kwon Alexander,NO,LB,12,0,0,0,0,0,0,0,0,3.5,1,1,1,6.5,78.45,2021
407,Alex Anzalone,DET,LB,14,0,0,0,0,0,0,0,0,1,1,0,0,5.6,78.3,2021
408,Los Angeles Chargers,LAC,DST,17,0,0,0,0,0,0,0,0,35,11,19,10,4.6,78,2021
409,Michael Carter II,NYJ,CB,15,0,0,0,0,0,0,0,0,1,0,0,2,5.2,77.5,2021
410,Austin Johnson,NYG,DL,17,0,0,0,0,0,0,0,0,3.5,0,0,1,4.6,77.35,2021
411,Devin Bush,PIT,LB,14,0,0,0,0,0,0,0,0,2,0,1,1,5.5,77.3,2021
411,Cole Beasley,BUF,WR,16,0,0,0,0,0,82,693,1,0,0,0,0,4.8,77.3,2021
411,Tyler Conklin,MIN,TE,17,0,0,0,0,0,61,593,3,0,0,0,0,4.5,77.3,2021
414,Deonte Harty,NO,WR,13,0,0,0,41,0,36,570,3,0,0,0,0,5.9,77.1,2021
415,James Bradberry,NYG,CB,17,0,0,0,0,0,0,0,0,0,4,0,2,4.5,77,2021
416,Drue Tranquill,LAC,LB,14,0,0,0,0,0,0,0,0,1.5,0,0,1,5.5,76.9,2021
417,Donte Jackson,CAR,CB,12,0,0,0,0,0,0,0,0,0,2,1,0,6.4,76.5,2021
417,Odafe Oweh,BAL,OLB,15,0,0,0,0,0,0,0,0,5,0,3,2,5.1,76.5,2021
419,Terrance Mitchell,HOU,CB,14,0,0,0,0,0,0,0,0,0,1,3,0,5.4,76,2021
420,Shelby Harris,DEN,DT,16,0,0,0,0,0,0,0,0,6,0,1,0,4.7,75.9,2021
421,Ed Oliver,BUF,DT,17,0,0,0,0,0,0,0,0,4,0,1,0,4.5,75.75,2021
422,Donovan Peoples-Jones,CLE,WR,14,0,0,0,0,0,34,597,3,0,0,0,0,5.4,75.7,2021
423,Elijah Molden,TEN,CB,16,0,0,0,0,0,0,0,0,0,1,1,1,4.7,75.5,2021
423,Charvarius Ward,KC,CB,13,0,0,0,0,0,0,0,0,0,2,0,0,5.8,75.5,2021
425,Leighton Vander Esch,DAL,LB,17,0,0,0,0,0,0,0,0,1,1,0,0,4.4,75.2,2021
426,Bryan Edwards,LV,WR,16,0,0,0,0,0,34,571,3,0,0,0,0,4.7,75.1,2021
427,Dawuane Smoot,JAX,OLB,16,0,0,0,0,0,0,0,0,6,0,1,0,4.7,74.85,2021
428,Zach Sieler,MIA,DT,17,0,0,0,0,0,0,0,0,2,0,1,2,4.4,74.8,2021
429,P.J. Williams,NO,CB,16,0,0,0,0,0,0,0,0,2,3,1,0,4.7,74.6,2021
430,Daniel Sorensen,KC,S,17,0,0,0,0,0,0,0,0,1,2,0,0,4.4,74.4,2021
431,Darrell Taylor,SEA,LB,16,0,0,0,0,0,0,0,0,6.5,0,1,0,4.6,74,2021
431,D.J. Jones,SF,DT,17,0,0,0,0,0,0,0,0,2,0,2,0,4.4,74,2021
431,Eddie Jackson,CHI,DB,14,0,0,0,0,0,0,0,0,0,0,1,0,5.3,74,2021
434,Khari Willis,IND,SS,11,0,0,0,0,0,0,0,0,1.5,2,0,1,6.7,73.75,2021
435,Fletcher Cox,PHI,DT,16,0,0,0,0,0,0,0,0,3.5,0,2,1,4.6,73.65,2021
436,Jermaine Carter,CAR,LB,17,0,0,0,0,0,0,0,0,0,0,0,1,4.3,73.5,2021
437,Quez Watkins,PHI,WR,17,0,0,0,3,0,43,647,1,0,0,0,0,4.3,73,2021
437,Bashaud Breeland,ARI,CB,13,0,0,0,0,0,0,0,0,0,2,2,0,5.6,73,2021
439,B.J. Hill,CIN,DT,16,0,0,0,0,0,0,0,0,5.5,0,0,0,4.6,72.8,2021
439,Ashtyn Davis,NYJ,S,13,0,0,0,0,0,0,0,0,0.5,2,3,0,5.6,72.8,2021
441,Nyheim Hines,IND,RB,17,0,0,0,276,2,40,310,1,0,0,0,0,4.3,72.6,2021
441,Kenny Clark,GB,DL,16,0,0,0,0,0,0,0,0,4,0,0,1,4.5,72.6,2021
443,Levi Wallace,BUF,CB,17,0,0,0,0,0,0,0,0,0,2,0,1,4.3,72.5,2021
443,Darnell Savage,GB,S,17,0,0,0,0,0,0,0,0,0,2,0,0,4.3,72.5,2021
443,Kenyan Drake,LV,RB,12,0,0,0,254,2,30,291,1,0,0,0,0,6,72.5,2021
446,Jacoby Brissett,MIA,QB,11,1283,5,4,70,1,0,0,0,0,0,0,0,6.6,72.32,2021
447,Mike Edwards,TB,S,14,0,0,0,0,0,0,0,0,0,3,1,0,5.1,72,2021
447,Eric Rowe,MIA,CB,17,0,0,0,0,0,0,0,0,0,0,3,0,4.2,72,2021
449,David Njoku,CLE,TE,16,0,0,0,1,0,36,475,4,0,0,0,0,4.5,71.6,2021
450,Josh Norman,SF,CB,15,0,0,0,0,0,0,0,0,0,1,6,0,4.8,71.5,2021
450,Anthony Hitchens,KC,LB,15,0,0,0,0,0,0,0,0,0,1,0,0,4.8,71.5,2021
450,Mike Hughes,KC,CB,17,0,0,0,0,0,0,0,0,0,1,4,1,4.2,71.5,2021
453,Corey Davis,NYJ,WR,9,0,0,0,0,0,34,492,4,0,0,0,0,7.9,71.2,2021
454,Quinton Jefferson,LV,DL,17,0,0,0,0,0,0,0,0,4.5,0,2,0,4.2,71.15,2021
455,Marlon Humphrey,BAL,CB,12,0,0,0,0,0,0,0,0,0,1,1,0,5.9,71,2021
456,Grady Jarrett,ATL,DL,17,0,0,0,0,0,0,0,0,1,0,0,1,4.2,70.6,2021
457,Grant Delpit,CLE,S,15,0,0,0,0,0,0,0,0,1,1,1,0,4.7,70.4,2021
458,Jerry Tillery,LAC,DT,16,0,0,0,0,0,0,0,0,4.5,0,0,0,4.4,70.3,2021
459,Jamin Davis,WAS,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,4.4,70.2,2021
460,Randy Gregory,DAL,OLB,12,0,0,0,0,0,0,0,0,6,1,3,1,5.8,70,2021
460,Michael Davis,LAC,CB,14,0,0,0,0,0,0,0,0,0,1,0,2,5,70,2021
460,Devin McCourty,NE,DB,17,0,0,0,0,0,0,0,0,0,3,0,0,4.1,70,2021
460,John Johnson III,CLE,DB,15,0,0,0,0,0,0,0,0,0.5,3,1,0,4.7,70,2021
460,Anthony Averett,BAL,CB,14,0,0,0,0,0,0,0,0,0,3,0,0,5,70,2021
465,Gerald Everett,SEA,TE,15,0,0,0,20,0,48,478,4,0,0,0,0,4.7,69.8,2021
466,Greg Gaines,LAR,DL,17,0,0,0,0,0,0,0,0,4.5,0,0,0,4.1,69.65,2021
467,Erik Harris,ATL,S,12,0,0,0,0,0,0,0,0,0.5,0,0,0,5.8,69.6,2021
467,John Franklin-Myers,NYJ,DL,16,0,0,0,0,0,0,0,0,6,1,1,0,4.4,69.6,2021
467,Nick Westbrook-Ikhine,TEN,WR,16,0,0,0,0,0,38,476,4,0,0,0,0,4.4,69.6,2021
470,Duron Harmon,ATL,S,17,0,0,0,0,0,0,0,0,0,2,0,0,4.1,69.5,2021
470,Fabian Moreau,ATL,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,4.3,69.5,2021
470,Rayshawn Jenkins,JAX,S,14,0,0,0,0,0,0,0,0,0,0,0,0,5,69.5,2021
470,Brandon Stephens,BAL,DB,17,0,0,0,0,0,0,0,0,0,0,0,0,4.1,69.5,2021
474,Dorance Armstrong,DAL,DE,13,0,0,0,0,0,0,0,0,5,0,0,1,5.3,69.25,2021
475,Ronald Jones,TB,RB,16,0,0,0,428,4,10,64,0,0,0,0,0,4.3,69.2,2021
476,Braxton Berrios,NYJ,WR,16,0,0,0,40,2,46,431,2,0,0,0,0,4.3,69.1,2021
476,Malik Reed,DEN,LB,14,0,0,0,0,0,0,0,0,5,0,2,1,4.9,69.1,2021
478,Eric Murray,HOU,S,16,0,0,0,0,0,0,0,0,0,1,0,0,4.3,69,2021
478,Las Vegas Raiders,LV,DST,17,0,0,0,0,0,0,0,0,35,6,13,11,4.1,69,2021
480,Justin Reid,HOU,S,13,0,0,0,0,0,0,0,0,0,2,1,0,5.3,68.5,2021
481,C.J. Gardner-Johnson,NO,S,12,0,0,0,0,0,0,0,0,2,3,0,0,5.7,68.4,2021
482,Julian Love,NYG,S,17,0,0,0,0,0,0,0,0,0.5,1,0,1,4,68.25,2021
483,Dean Lowry,GB,DL,17,0,0,0,0,0,0,0,0,5,0,0,1,4,68.2,2021
484,Dexter Lawrence II,NYG,DL,16,0,0,0,0,0,0,0,0,2.5,0,1,0,4.2,67.9,2021
485,Justin Houston,BAL,OLB,15,0,0,0,0,0,0,0,0,4.5,0,1,1,4.5,67.75,2021
486,Denzel Ward,CLE,CB,15,0,0,0,0,0,0,0,0,0.5,3,0,0,4.5,67.7,2021
486,Bilal Nichols,CHI,DT,17,0,0,0,0,0,0,0,0,3,0,0,2,4,67.7,2021
488,Juan Thornhill,KC,S,17,0,0,0,0,0,0,0,0,0,1,1,1,4,67.5,2021
488,Brandon Facyson,LV,CB,12,0,0,0,0,0,0,0,0,0,1,0,0,5.6,67.5,2021
490,Dre'Mont Jones,DEN,DE,16,0,0,0,0,0,0,0,0,5.5,0,1,1,4.2,67.25,2021
491,Cameron Sutton,PIT,CB,16,0,0,0,0,0,0,0,0,0,2,1,0,4.2,67,2021
491,Jacksonville Jaguars,JAX,DST,17,0,0,0,0,0,0,0,0,32,7,9,3,3.9,67,2021
493,Sheldon Richardson,MIN,DT,17,0,0,0,0,0,0,0,0,2.5,0,1,1,3.9,66.95,2021
494,Derrick Barnes,DET,LB,17,0,0,0,0,0,0,0,0,2,0,0,0,3.9,66.5,2021
494,Adoree' Jackson,NYG,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,5.1,66.5,2021
494,A'Shawn Robinson,LAR,DL,17,0,0,0,0,0,0,0,0,2,0,2,0,3.9,66.5,2021
497,K'Waun Williams,SF,CB,14,0,0,0,0,0,0,0,0,1,1,1,0,4.7,66.4,2021
497,Nelson Agholor,NE,WR,15,0,0,0,11,0,37,473,3,0,0,0,0,4.4,66.4,2021
499,Jalen Guyton,LAC,WR,16,0,0,0,34,0,31,448,3,0,0,0,0,4.1,66.2,2021
500,Keanu Neal,DAL,S,14,0,0,0,0,0,0,0,0,1,0,0,0,4.7,66.1,2021
501,Eric Stokes,GB,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.1,66,2021
501,Ka'imi Fairbairn,HOU,K,13,0,0,0,0,0,0,0,0,0,0,0,0,5.1,66,2021
503,Randall Cobb,GB,WR,12,0,0,0,1,0,28,375,5,0,0,0,0,5.5,65.6,2021
504,Jamel Dean,TB,CB,15,0,0,0,0,0,0,0,0,0,2,0,0,4.4,65.5,2021
504,Sidney Jones IV,SEA,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,4.1,65.5,2021
506,Armon Watts,MIN,DT,17,0,0,0,0,0,0,0,0,5,0,2,0,3.8,65.4,2021
507,Byron Jones,MIA,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,4.1,65,2021
508,Trey Lance,SF,QB,6,603,5,2,168,1,0,0,0,0,0,0,0,10.8,64.92,2021
